epoc (ms),timestamp (-0400),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1540421432642,2018-10-24T18.50.32.642,27.143,-0.002048000,-0.002048000,-0.000477563
1540421432744,2018-10-24T18.50.32.744,27.245,-0.002048000,-0.002048000,-0.000473750
1540421432845,2018-10-24T18.50.32.845,27.346,-0.002048000,-0.002048000,-0.000470375
1540421432946,2018-10-24T18.50.32.946,27.447,-0.002048000,-0.002048000,-0.000473750
1540421433047,2018-10-24T18.50.33.047,27.548,-0.002048000,-0.002048000,-0.000484063
1540421433148,2018-10-24T18.50.33.148,27.649,-0.002048000,-0.002048000,-0.000496313
1540421433249,2018-10-24T18.50.33.249,27.750,-0.002048000,-0.002048000,-0.000498125
1540421433350,2018-10-24T18.50.33.350,27.851,-0.002048000,-0.002048000,-0.000499250
1540421433451,2018-10-24T18.50.33.451,27.952,-0.002048000,-0.002048000,-0.000496125
1540421433551,2018-10-24T18.50.33.551,28.052,-0.002048000,-0.002048000,-0.000489125
1540421433652,2018-10-24T18.50.33.652,28.153,-0.002048000,-0.002048000,-0.000479813
1540421433753,2018-10-24T18.50.33.753,28.254,-0.002048000,-0.002048000,-0.000472188
1540421433854,2018-10-24T18.50.33.854,28.355,-0.002048000,-0.002048000,-0.000466250
1540421433955,2018-10-24T18.50.33.955,28.456,-0.002048000,-0.002048000,-0.000471125
1540421434056,2018-10-24T18.50.34.056,28.557,-0.002048000,-0.002048000,-0.000480938
1540421434157,2018-10-24T18.50.34.157,28.658,-0.002048000,-0.002048000,-0.000487625
1540421434258,2018-10-24T18.50.34.258,28.759,-0.002048000,-0.002048000,-0.000490187
1540421434359,2018-10-24T18.50.34.359,28.860,-0.002048000,-0.002048000,-0.000489250
1540421434459,2018-10-24T18.50.34.459,28.960,-0.002048000,-0.002048000,-0.000488687
1540421434560,2018-10-24T18.50.34.560,29.061,-0.002048000,-0.002048000,-0.000482062
1540421434661,2018-10-24T18.50.34.661,29.162,-0.002048000,-0.002048000,-0.000475312
1540421434762,2018-10-24T18.50.34.762,29.263,-0.002048000,-0.002048000,-0.000470063
1540421434863,2018-10-24T18.50.34.863,29.364,-0.002048000,-0.002048000,-0.000472063
1540421434964,2018-10-24T18.50.34.964,29.465,-0.002048000,-0.002048000,-0.000482187
1540421435065,2018-10-24T18.50.35.065,29.566,-0.002048000,-0.002048000,-0.000492750
1540421435165,2018-10-24T18.50.35.165,29.666,-0.002048000,-0.002048000,-0.000498500
1540421435266,2018-10-24T18.50.35.266,29.767,-0.002048000,-0.002048000,-0.000499812
1540421435367,2018-10-24T18.50.35.367,29.868,-0.002048000,-0.002048000,-0.000493375
1540421435468,2018-10-24T18.50.35.468,29.969,-0.002048000,-0.002048000,-0.000491688
1540421435569,2018-10-24T18.50.35.569,30.070,-0.002048000,-0.002048000,-0.000487062
1540421435670,2018-10-24T18.50.35.670,30.171,-0.002048000,-0.002048000,-0.000482312
1540421435771,2018-10-24T18.50.35.771,30.272,-0.002048000,-0.002048000,-0.000476938
1540421435872,2018-10-24T18.50.35.872,30.373,-0.002048000,-0.002048000,-0.000475812
1540421435972,2018-10-24T18.50.35.972,30.473,-0.002048000,-0.002048000,-0.000481313
1540421436073,2018-10-24T18.50.36.073,30.574,-0.002048000,-0.002048000,-0.000487062
1540421436174,2018-10-24T18.50.36.174,30.675,-0.002048000,-0.002048000,-0.000488500
1540421436275,2018-10-24T18.50.36.275,30.776,-0.002048000,-0.002048000,-0.000487750
1540421436376,2018-10-24T18.50.36.376,30.877,-0.002048000,-0.002048000,-0.000486625
1540421436477,2018-10-24T18.50.36.477,30.978,-0.002048000,-0.002048000,-0.000483750
1540421436579,2018-10-24T18.50.36.579,31.080,-0.002048000,-0.002048000,-0.000480188
1540421436680,2018-10-24T18.50.36.680,31.181,-0.002048000,-0.002048000,-0.000476438
1540421436781,2018-10-24T18.50.36.781,31.282,-0.002048000,-0.002048000,-0.000470937
1540421436880,2018-10-24T18.50.36.880,31.381,-0.002048000,-0.002048000,-0.000468000
1540421436981,2018-10-24T18.50.36.981,31.482,-0.002048000,-0.002048000,-0.000467312
1540421437082,2018-10-24T18.50.37.082,31.583,-0.002048000,-0.002048000,-0.000469563
1540421437184,2018-10-24T18.50.37.184,31.685,-0.002048000,-0.002048000,-0.000481875
1540421437285,2018-10-24T18.50.37.285,31.786,-0.002048000,-0.002048000,-0.000487563
1540421437386,2018-10-24T18.50.37.386,31.887,-0.002048000,-0.002048000,-0.000489313
1540421437487,2018-10-24T18.50.37.487,31.988,-0.002048000,-0.002048000,-0.000486687
1540421437588,2018-10-24T18.50.37.588,32.089,-0.002048000,-0.002048000,-0.000484625
1540421437687,2018-10-24T18.50.37.687,32.188,-0.002048000,-0.002048000,-0.000479500
1540421437788,2018-10-24T18.50.37.788,32.289,-0.002048000,-0.002048000,-0.000473938
1540421437890,2018-10-24T18.50.37.890,32.391,-0.002048000,-0.002048000,-0.000470187
1540421437991,2018-10-24T18.50.37.991,32.492,-0.002048000,-0.002048000,-0.000464750
1540421438092,2018-10-24T18.50.38.092,32.593,-0.002048000,-0.002048000,-0.000461813
1540421438193,2018-10-24T18.50.38.193,32.694,-0.002048000,-0.002048000,-0.000466000
1540421438294,2018-10-24T18.50.38.294,32.795,-0.002048000,-0.002048000,-0.000477125
1540421438395,2018-10-24T18.50.38.395,32.896,-0.002048000,-0.002048000,-0.000486750
1540421438495,2018-10-24T18.50.38.495,32.996,-0.002048000,-0.002048000,-0.000490250
1540421438596,2018-10-24T18.50.38.596,33.097,-0.002048000,-0.002048000,-0.000492062
1540421438697,2018-10-24T18.50.38.697,33.198,-0.002048000,-0.002048000,-0.000491500
1540421438798,2018-10-24T18.50.38.798,33.299,-0.002048000,-0.002048000,-0.000488563
1540421438899,2018-10-24T18.50.38.899,33.400,-0.002048000,-0.002048000,-0.000483000
1540421439000,2018-10-24T18.50.39.000,33.501,-0.002048000,-0.002048000,-0.000477875
1540421439101,2018-10-24T18.50.39.101,33.602,-0.002048000,-0.002048000,-0.000472625
1540421439202,2018-10-24T18.50.39.202,33.703,-0.002048000,-0.002048000,-0.000473938
1540421439303,2018-10-24T18.50.39.303,33.804,-0.002048000,-0.002048000,-0.000489250
1540421439403,2018-10-24T18.50.39.403,33.904,-0.002048000,-0.002048000,-0.000501188
1540421439504,2018-10-24T18.50.39.504,34.005,-0.002048000,-0.002048000,-0.000509875
1540421439605,2018-10-24T18.50.39.605,34.106,-0.002048000,-0.002048000,-0.000515438
1540421439706,2018-10-24T18.50.39.706,34.207,-0.002048000,-0.002048000,-0.000510750
1540421439807,2018-10-24T18.50.39.807,34.308,-0.002048000,-0.002048000,-0.000512063
1540421439908,2018-10-24T18.50.39.908,34.409,-0.002048000,-0.002048000,-0.000507562
1540421440009,2018-10-24T18.50.40.009,34.510,-0.002048000,-0.002048000,-0.000503000
1540421440110,2018-10-24T18.50.40.110,34.611,-0.002048000,-0.002048000,-0.000500188
1540421440210,2018-10-24T18.50.40.210,34.711,-0.002048000,-0.002048000,-0.000496875
1540421440311,2018-10-24T18.50.40.311,34.812,-0.002048000,-0.002048000,-0.000494688
1540421440412,2018-10-24T18.50.40.412,34.913,-0.002048000,-0.002048000,-0.000510937
1540421440513,2018-10-24T18.50.40.513,35.014,-0.002048000,-0.002048000,-0.000522375
1540421440614,2018-10-24T18.50.40.614,35.115,-0.002048000,-0.002048000,-0.000527250
1540421440715,2018-10-24T18.50.40.715,35.216,-0.002048000,-0.002048000,-0.000532625
1540421440816,2018-10-24T18.50.40.816,35.317,-0.002048000,-0.002048000,-0.000530000
1540421440917,2018-10-24T18.50.40.917,35.418,-0.002048000,-0.002048000,-0.000520437
1540421441018,2018-10-24T18.50.41.018,35.519,-0.002048000,-0.002048000,-0.000514875
1540421441118,2018-10-24T18.50.41.118,35.619,-0.002048000,-0.002048000,-0.000512625
1540421441219,2018-10-24T18.50.41.219,35.720,-0.002048000,-0.002048000,-0.000509250
1540421441320,2018-10-24T18.50.41.320,35.821,-0.002048000,-0.002048000,-0.000507750
1540421441421,2018-10-24T18.50.41.421,35.922,-0.002048000,-0.002048000,-0.000501938
1540421441522,2018-10-24T18.50.41.522,36.023,-0.002048000,-0.002048000,-0.000497813
1540421441623,2018-10-24T18.50.41.623,36.124,-0.002048000,-0.002048000,-0.000499500
1540421441725,2018-10-24T18.50.41.725,36.226,-0.002048000,-0.002048000,-0.000510937
1540421441826,2018-10-24T18.50.41.826,36.327,-0.002048000,-0.002048000,-0.000518875
1540421441927,2018-10-24T18.50.41.927,36.428,-0.002048000,-0.002048000,-0.000522438
1540421442026,2018-10-24T18.50.42.026,36.527,-0.002048000,-0.002048000,-0.000519437
1540421442127,2018-10-24T18.50.42.127,36.628,-0.002048000,-0.002048000,-0.000520000
1540421442228,2018-10-24T18.50.42.228,36.729,-0.002048000,-0.002048000,-0.000515250
1540421442330,2018-10-24T18.50.42.330,36.831,-0.002048000,-0.002048000,-0.000514438
1540421442431,2018-10-24T18.50.42.431,36.932,-0.002048000,-0.002048000,-0.000509250
1540421442532,2018-10-24T18.50.42.532,37.033,-0.002048000,-0.002048000,-0.000510625
1540421442633,2018-10-24T18.50.42.633,37.134,-0.002048000,-0.002048000,-0.000512625
1540421442734,2018-10-24T18.50.42.734,37.235,-0.002048000,-0.002048000,-0.000514063
1540421442833,2018-10-24T18.50.42.833,37.334,-0.002048000,-0.002048000,-0.000511875
1540421442934,2018-10-24T18.50.42.934,37.435,-0.002048000,-0.002048000,-0.000513375
1540421443036,2018-10-24T18.50.43.036,37.537,-0.002048000,-0.002048000,-0.000504437
1540421443137,2018-10-24T18.50.43.137,37.638,-0.002048000,-0.002048000,-0.000497500
1540421443238,2018-10-24T18.50.43.238,37.739,-0.002048000,-0.002048000,-0.000506500
1540421443339,2018-10-24T18.50.43.339,37.840,-0.002048000,-0.002048000,-0.000513000
1540421443440,2018-10-24T18.50.43.440,37.941,-0.002048000,-0.002048000,-0.000515250
1540421443541,2018-10-24T18.50.43.541,38.042,-0.002048000,-0.002048000,-0.000512750
1540421443641,2018-10-24T18.50.43.641,38.142,-0.002048000,-0.002048000,-0.000513875
1540421443742,2018-10-24T18.50.43.742,38.243,-0.002048000,-0.002048000,-0.000510062
1540421443843,2018-10-24T18.50.43.843,38.344,-0.002048000,-0.002048000,-0.000504313
1540421443944,2018-10-24T18.50.43.944,38.445,-0.002048000,-0.002048000,-0.000498375
1540421444045,2018-10-24T18.50.44.045,38.546,-0.002048000,-0.002048000,-0.000500000
1540421444146,2018-10-24T18.50.44.146,38.647,-0.002048000,-0.002048000,-0.000504250
1540421444247,2018-10-24T18.50.44.247,38.748,-0.002048000,-0.002048000,-0.000511875
1540421444348,2018-10-24T18.50.44.348,38.849,-0.002048000,-0.002048000,-0.000513187
1540421444448,2018-10-24T18.50.44.448,38.949,-0.002048000,-0.002048000,-0.000518687
1540421444549,2018-10-24T18.50.44.549,39.050,-0.002048000,-0.002048000,-0.000522812
1540421444650,2018-10-24T18.50.44.650,39.151,-0.002048000,-0.002048000,-0.000515375
1540421444751,2018-10-24T18.50.44.751,39.252,-0.002048000,-0.002048000,-0.000513125
1540421444852,2018-10-24T18.50.44.852,39.353,-0.002048000,-0.002048000,-0.000514312
1540421444953,2018-10-24T18.50.44.953,39.454,-0.002048000,-0.002048000,-0.000512250
1540421445054,2018-10-24T18.50.45.054,39.555,-0.002048000,-0.002048000,-0.000503563
1540421445155,2018-10-24T18.50.45.155,39.656,-0.002048000,-0.002048000,-0.000503750
1540421445255,2018-10-24T18.50.45.255,39.756,-0.002048000,-0.002048000,-0.000510750
1540421445356,2018-10-24T18.50.45.356,39.857,-0.002048000,-0.002048000,-0.000518500
1540421445457,2018-10-24T18.50.45.457,39.958,-0.002048000,-0.002048000,-0.000527563
1540421445558,2018-10-24T18.50.45.558,40.059,-0.002048000,-0.002048000,-0.000531625
1540421445659,2018-10-24T18.50.45.659,40.160,-0.002048000,-0.002048000,-0.000535125
1540421445760,2018-10-24T18.50.45.760,40.261,-0.002048000,-0.002048000,-0.000530375
1540421445861,2018-10-24T18.50.45.861,40.362,-0.002048000,-0.002048000,-0.000525062
1540421445962,2018-10-24T18.50.45.962,40.463,-0.002048000,-0.002048000,-0.000520937
1540421446063,2018-10-24T18.50.46.063,40.564,-0.002048000,-0.002048000,-0.000516812
1540421446163,2018-10-24T18.50.46.163,40.664,-0.002048000,-0.002048000,-0.000510813
1540421446264,2018-10-24T18.50.46.264,40.765,-0.002048000,-0.002048000,-0.000503937
1540421446365,2018-10-24T18.50.46.365,40.866,-0.002048000,-0.002048000,-0.000505937
1540421446466,2018-10-24T18.50.46.466,40.967,-0.002048000,-0.002048000,-0.000506750
1540421446567,2018-10-24T18.50.46.567,41.068,-0.002048000,-0.002048000,-0.000515750
1540421446668,2018-10-24T18.50.46.668,41.169,-0.002048000,-0.002048000,-0.000523375
1540421446769,2018-10-24T18.50.46.769,41.270,-0.002048000,-0.002048000,-0.000525813
1540421446871,2018-10-24T18.50.46.871,41.372,-0.002048000,-0.002048000,-0.000527187
1540421446970,2018-10-24T18.50.46.970,41.471,-0.002048000,-0.002048000,-0.000522250
1540421447071,2018-10-24T18.50.47.071,41.572,-0.002048000,-0.002048000,-0.000512813
1540421447172,2018-10-24T18.50.47.172,41.673,-0.002048000,-0.002048000,-0.000505813
1540421447273,2018-10-24T18.50.47.273,41.774,-0.002048000,-0.002048000,-0.000496000
1540421447374,2018-10-24T18.50.47.374,41.875,-0.002048000,-0.002048000,-0.000492625
1540421447476,2018-10-24T18.50.47.476,41.977,-0.002048000,-0.002048000,-0.000491188
1540421447577,2018-10-24T18.50.47.577,42.078,-0.002048000,-0.002048000,-0.000501125
1540421447676,2018-10-24T18.50.47.676,42.177,-0.002048000,-0.002048000,-0.000509875
1540421447777,2018-10-24T18.50.47.777,42.278,-0.002048000,-0.002048000,-0.000512437
1540421447878,2018-10-24T18.50.47.878,42.379,-0.002048000,-0.002048000,-0.000512937
1540421447979,2018-10-24T18.50.47.979,42.480,-0.002048000,-0.002048000,-0.000511563
1540421448080,2018-10-24T18.50.48.080,42.581,-0.002048000,-0.002048000,-0.000505187
1540421448182,2018-10-24T18.50.48.182,42.683,-0.002048000,-0.002048000,-0.000497937
1540421448283,2018-10-24T18.50.48.283,42.784,-0.002048000,-0.002048000,-0.000491000
1540421448384,2018-10-24T18.50.48.384,42.885,-0.002048000,-0.002048000,-0.000486562
1540421448483,2018-10-24T18.50.48.483,42.984,-0.002048000,-0.002048000,-0.000484813
1540421448584,2018-10-24T18.50.48.584,43.085,-0.002048000,-0.002048000,-0.000495187
1540421448685,2018-10-24T18.50.48.685,43.186,-0.002048000,-0.002048000,-0.000503500
1540421448787,2018-10-24T18.50.48.787,43.288,-0.002048000,-0.002048000,-0.000506375
1540421448888,2018-10-24T18.50.48.888,43.389,-0.002048000,-0.002048000,-0.000504125
1540421448989,2018-10-24T18.50.48.989,43.490,-0.002048000,-0.002048000,-0.000500438
1540421449090,2018-10-24T18.50.49.090,43.591,-0.002048000,-0.002048000,-0.000495437
1540421449189,2018-10-24T18.50.49.189,43.690,-0.002048000,-0.002048000,-0.000492438
1540421449290,2018-10-24T18.50.49.290,43.791,-0.002048000,-0.002048000,-0.000491000
1540421449392,2018-10-24T18.50.49.392,43.893,-0.002048000,-0.002048000,-0.000495813
1540421449493,2018-10-24T18.50.49.493,43.994,-0.002048000,-0.002048000,-0.000496750
1540421449594,2018-10-24T18.50.49.594,44.095,-0.002048000,-0.002048000,-0.000499312
1540421449695,2018-10-24T18.50.49.695,44.196,-0.002048000,-0.002048000,-0.000500375
1540421449796,2018-10-24T18.50.49.796,44.297,-0.002048000,-0.002048000,-0.000498187
1540421449897,2018-10-24T18.50.49.897,44.398,-0.002048000,-0.002048000,-0.000495813
1540421449996,2018-10-24T18.50.49.996,44.497,-0.002048000,-0.002048000,-0.000496000
1540421450098,2018-10-24T18.50.50.098,44.599,-0.002048000,-0.002048000,-0.000497250
1540421450199,2018-10-24T18.50.50.199,44.700,-0.002048000,-0.002048000,-0.000497125
1540421450300,2018-10-24T18.50.50.300,44.801,-0.002048000,-0.002048000,-0.000495813
1540421450401,2018-10-24T18.50.50.401,44.902,-0.002048000,-0.002048000,-0.000494625
1540421450502,2018-10-24T18.50.50.502,45.003,-0.002048000,-0.002048000,-0.000495937
1540421450603,2018-10-24T18.50.50.603,45.104,-0.002048000,-0.002048000,-0.000496687
1540421450703,2018-10-24T18.50.50.703,45.204,-0.002048000,-0.002048000,-0.000495750
1540421450804,2018-10-24T18.50.50.804,45.305,-0.002048000,-0.002048000,-0.000496375
1540421450905,2018-10-24T18.50.50.905,45.406,-0.002048000,-0.002048000,-0.000496750
1540421451006,2018-10-24T18.50.51.006,45.507,-0.002048000,-0.002048000,-0.000496937
1540421451107,2018-10-24T18.50.51.107,45.608,-0.002048000,-0.002048000,-0.000498563
1540421451208,2018-10-24T18.50.51.208,45.709,-0.002048000,-0.002048000,-0.000497875
1540421451309,2018-10-24T18.50.51.309,45.810,-0.002048000,-0.002048000,-0.000497125
1540421451410,2018-10-24T18.50.51.410,45.911,-0.002048000,-0.002048000,-0.000498250
1540421451510,2018-10-24T18.50.51.510,46.011,-0.002048000,-0.002048000,-0.000498375
1540421451611,2018-10-24T18.50.51.611,46.112,-0.002048000,-0.002048000,-0.000497875
1540421451712,2018-10-24T18.50.51.712,46.213,-0.002048000,-0.002048000,-0.000496937
1540421451813,2018-10-24T18.50.51.813,46.314,-0.002048000,-0.002048000,-0.000496187
1540421451914,2018-10-24T18.50.51.914,46.415,-0.002048000,-0.002048000,-0.000496313
1540421452015,2018-10-24T18.50.52.015,46.516,-0.002048000,-0.002048000,-0.000496000
1540421452116,2018-10-24T18.50.52.116,46.617,-0.002048000,-0.002048000,-0.000496687
1540421452217,2018-10-24T18.50.52.217,46.718,-0.002048000,-0.002048000,-0.000496375
1540421452317,2018-10-24T18.50.52.317,46.818,-0.002048000,-0.002048000,-0.000495813
1540421452418,2018-10-24T18.50.52.418,46.919,-0.002048000,-0.002048000,-0.000494500
1540421452519,2018-10-24T18.50.52.519,47.020,-0.002048000,-0.002048000,-0.000494500
1540421452620,2018-10-24T18.50.52.620,47.121,-0.002048000,-0.002048000,-0.000494375
1540421452721,2018-10-24T18.50.52.721,47.222,-0.002048000,-0.002048000,-0.000493625
1540421452822,2018-10-24T18.50.52.822,47.323,-0.002048000,-0.002048000,-0.000494188
1540421452923,2018-10-24T18.50.52.923,47.424,-0.002048000,-0.002048000,-0.000493000
1540421453024,2018-10-24T18.50.53.024,47.525,-0.002048000,-0.002048000,-0.000492438
1540421453124,2018-10-24T18.50.53.124,47.625,-0.002048000,-0.002048000,-0.000491375
1540421453225,2018-10-24T18.50.53.225,47.726,-0.002048000,-0.002048000,-0.000490313
1540421453326,2018-10-24T18.50.53.326,47.827,-0.002048000,-0.002048000,-0.000489500
1540421453427,2018-10-24T18.50.53.427,47.928,-0.002048000,-0.002048000,-0.000490813
1540421453528,2018-10-24T18.50.53.528,48.029,-0.002048000,-0.002048000,-0.000489563
1540421453629,2018-10-24T18.50.53.629,48.130,-0.002048000,-0.002048000,-0.000491000
1540421453730,2018-10-24T18.50.53.730,48.231,-0.002048000,-0.002048000,-0.000489500
1540421453831,2018-10-24T18.50.53.831,48.332,-0.002048000,-0.002048000,-0.000490250
1540421453931,2018-10-24T18.50.53.931,48.432,-0.002048000,-0.002048000,-0.000489687
1540421454032,2018-10-24T18.50.54.032,48.533,-0.002048000,-0.002048000,-0.000489937
1540421454133,2018-10-24T18.50.54.133,48.634,-0.002048000,-0.002048000,-0.000490063
1540421454234,2018-10-24T18.50.54.234,48.735,-0.002048000,-0.002048000,-0.000489563
1540421454335,2018-10-24T18.50.54.335,48.836,-0.002048000,-0.002048000,-0.000489937
1540421454436,2018-10-24T18.50.54.436,48.937,-0.002048000,-0.002048000,-0.000489563
1540421454538,2018-10-24T18.50.54.538,49.039,-0.002048000,-0.002048000,-0.000488937
1540421454637,2018-10-24T18.50.54.637,49.138,-0.002048000,-0.002048000,-0.000490125
1540421454738,2018-10-24T18.50.54.738,49.239,-0.002048000,-0.002048000,-0.000489563
1540421454839,2018-10-24T18.50.54.839,49.340,-0.002048000,-0.002048000,-0.000488437
1540421454940,2018-10-24T18.50.54.940,49.441,-0.002048000,-0.002048000,-0.000488937
1540421455041,2018-10-24T18.50.55.041,49.542,-0.002048000,-0.002048000,-0.000489313
1540421455142,2018-10-24T18.50.55.142,49.643,-0.002048000,-0.002048000,-0.000488375
1540421455244,2018-10-24T18.50.55.244,49.745,-0.002048000,-0.002048000,-0.000487875
1540421455345,2018-10-24T18.50.55.345,49.846,-0.002048000,-0.002048000,-0.000488750
1540421455444,2018-10-24T18.50.55.444,49.945,-0.002048000,-0.002048000,-0.000487250
1540421455545,2018-10-24T18.50.55.545,50.046,-0.002048000,-0.002048000,-0.000489187
1540421455646,2018-10-24T18.50.55.646,50.147,-0.002048000,-0.002048000,-0.000488000
1540421455747,2018-10-24T18.50.55.747,50.248,-0.002048000,-0.002048000,-0.000488063
1540421455849,2018-10-24T18.50.55.849,50.350,-0.002048000,-0.002048000,-0.000488813
1540421455950,2018-10-24T18.50.55.950,50.451,-0.002048000,-0.002048000,-0.000488563
1540421456051,2018-10-24T18.50.56.051,50.552,-0.002048000,-0.002048000,-0.000488000
1540421456152,2018-10-24T18.50.56.152,50.653,-0.002048000,-0.002048000,-0.000487688
1540421456251,2018-10-24T18.50.56.251,50.752,-0.002048000,-0.002048000,-0.000486937
1540421456352,2018-10-24T18.50.56.352,50.853,-0.002048000,-0.002048000,-0.000487625
1540421456454,2018-10-24T18.50.56.454,50.955,-0.002048000,-0.002048000,-0.000489563
1540421456555,2018-10-24T18.50.56.555,51.056,-0.002048000,-0.002048000,-0.000486937
1540421456656,2018-10-24T18.50.56.656,51.157,-0.002048000,-0.002048000,-0.000487813
1540421456757,2018-10-24T18.50.56.757,51.258,-0.002048000,-0.002048000,-0.000488813
1540421456858,2018-10-24T18.50.56.858,51.359,-0.002048000,-0.002048000,-0.000488063
1540421456959,2018-10-24T18.50.56.959,51.460,-0.002048000,-0.002048000,-0.000487500
1540421457059,2018-10-24T18.50.57.059,51.560,-0.002048000,-0.002048000,-0.000486937
1540421457160,2018-10-24T18.50.57.160,51.661,-0.002048000,-0.002048000,-0.000489187
1540421457261,2018-10-24T18.50.57.261,51.762,-0.002048000,-0.002048000,-0.000489875
1540421457362,2018-10-24T18.50.57.362,51.863,-0.002048000,-0.002048000,-0.000490437
1540421457463,2018-10-24T18.50.57.463,51.964,-0.002048000,-0.002048000,-0.000493750
1540421457564,2018-10-24T18.50.57.564,52.065,-0.002048000,-0.002048000,-0.000493375
1540421457665,2018-10-24T18.50.57.665,52.166,-0.002048000,-0.002048000,-0.000494125
1540421457765,2018-10-24T18.50.57.765,52.266,-0.002048000,-0.002048000,-0.000494375
1540421457866,2018-10-24T18.50.57.866,52.367,-0.002048000,-0.002048000,-0.000495937
1540421457967,2018-10-24T18.50.57.967,52.468,-0.002048000,-0.002048000,-0.000496375
1540421458068,2018-10-24T18.50.58.068,52.569,-0.002048000,-0.002048000,-0.000497063
1540421458169,2018-10-24T18.50.58.169,52.670,-0.002048000,-0.002048000,-0.000496750
1540421458270,2018-10-24T18.50.58.270,52.771,-0.002048000,-0.002048000,-0.000496750
1540421458371,2018-10-24T18.50.58.371,52.872,-0.002048000,-0.002048000,-0.000497125
1540421458472,2018-10-24T18.50.58.472,52.973,-0.002048000,-0.002048000,-0.000496313
1540421458573,2018-10-24T18.50.58.573,53.074,-0.002048000,-0.002048000,-0.000496500
1540421458673,2018-10-24T18.50.58.673,53.174,-0.002048000,-0.002048000,-0.000497687
1540421458774,2018-10-24T18.50.58.774,53.275,-0.002048000,-0.002048000,-0.000499500
1540421458875,2018-10-24T18.50.58.875,53.376,-0.002048000,-0.002048000,-0.000498938
1540421458976,2018-10-24T18.50.58.976,53.477,-0.002048000,-0.002048000,-0.000499875
1540421459077,2018-10-24T18.50.59.077,53.578,-0.002048000,-0.002048000,-0.000501312
1540421459178,2018-10-24T18.50.59.178,53.679,-0.002048000,-0.002048000,-0.000500188
1540421459279,2018-10-24T18.50.59.279,53.780,-0.002048000,-0.002048000,-0.000498750
1540421459380,2018-10-24T18.50.59.380,53.881,-0.002048000,-0.002048000,-0.000496875
1540421459481,2018-10-24T18.50.59.481,53.982,-0.002048000,-0.002048000,-0.000497063
1540421459581,2018-10-24T18.50.59.581,54.082,-0.002048000,-0.002048000,-0.000494688
1540421459682,2018-10-24T18.50.59.682,54.183,-0.002048000,-0.002048000,-0.000489687